env_id,axis,model_label,n_seeds,n_factors,seed_main_variance,perturbation_main_variance,seed_perturbation_interaction_variance,total_decomposed_variance,seed_fraction,perturbation_fraction,interaction_fraction
Walker2d-v5,mass,tvc150,30,14,0.0013973637147270525,0.0056888268396294355,0.0019888081431844447,0.009074998697540932,0.15397949479658862,0.6268680612781737,0.21915244392523775
Walker2d-v5,mass,tvc200,30,14,0.0035734528497787525,0.025898573123237418,0.00668433851746562,0.03615636449048179,0.09883330086241023,0.7162936176853525,0.18487308145223727
Walker2d-v5,mass,tvc225,30,14,0.005769352084621957,0.037409998803767254,0.009095694400614824,0.052275045289004035,0.11036531968027831,0.7156378076182438,0.17399687270147784
Walker2d-v5,mass,tvc250,30,14,0.007564893022105634,0.06920505552169252,0.01273856506140121,0.08950851360519937,0.08451590488333395,0.7731672969896412,0.14231679812702477
Walker2d-v5,mass,tvc275,30,14,0.007285462452087974,0.07885572903071256,0.014965132385510118,0.10110632386831064,0.07205743590853102,0.7799287523639062,0.14801381172756278
Walker2d-v5,mass,tvc300,30,14,0.005199870202288899,0.09402223873356384,0.016150390545208313,0.11537249948106106,0.04507027433467784,0.8149449752451453,0.13998475042017683
Walker2d-v5,mass,tvc400,30,14,0.016738317317585478,0.12163336101795487,0.023968390630557723,0.16234006896609807,0.1031065061397811,0.7492503963599764,0.1476430975002426
Walker2d-v5,mass,tvc500,30,14,0.01636744818423609,0.10174925130888099,0.027629570089312796,0.14574626958242987,0.11230097505157165,0.6981259390061751,0.1895730859422533
Walker2d-v5,mass,vanilla,30,14,0.015325677657306892,0.11430616888425552,0.025008269065551435,0.15464011560711383,0.09910544619769977,0.739175397247292,0.16171915655500838
Walker2d-v5,mass_damping,tvc100,30,14,0.00030209186479196324,0.001620998917524497,0.0004479609764893312,0.0023710517588057915,0.12740838055096504,0.6836623922292326,0.18892922721980226
Walker2d-v5,mass_damping,tvc150,30,14,0.001347511402559866,0.005721634737005663,0.0019742576017541262,0.009043403741319655,0.14900489252769233,0.6326859776107636,0.21830912986154408
Walker2d-v5,mass_damping,tvc200,30,14,0.0038741979777798204,0.026664587341854135,0.007097360683221942,0.0376361460028559,0.10293822267258287,0.7084834706462978,0.1885783066811193
Walker2d-v5,mass_damping,tvc225,30,14,0.00588638562061724,0.038027905391743076,0.010132160526670509,0.05404645153903082,0.10891345228032702,0.7036152107836422,0.18747133693603082
Walker2d-v5,mass_damping,tvc250,30,14,0.007362557547864608,0.06905425941015332,0.012869350862174637,0.08928616782019257,0.08246022567226281,0.7734037768225989,0.1441359975051383
Walker2d-v5,mass_damping,tvc275,30,14,0.00749357388485184,0.07831614320048676,0.015118105506154106,0.1009278225914927,0.07424685971064911,0.775961882358969,0.14979125793038187
Walker2d-v5,mass_damping,tvc300,30,14,0.005763376323388681,0.09499095486085098,0.016370513318373983,0.11712484450261364,0.04920712038392565,0.8110231032898512,0.13976977632622323
Walker2d-v5,mass_damping,tvc400,30,14,0.01605758978170325,0.123232236878284,0.023457734004944403,0.16274756066493165,0.098665624947602,0.757198672439689,0.144135702612709
Walker2d-v5,mass_damping,tvc500,30,14,0.01501870886303923,0.10349455144757665,0.02535189791818331,0.1438651582287992,0.10439434431479155,0.7193857965455525,0.17621985913965596
Walker2d-v5,mass_damping,vanilla,30,14,0.014522179165259476,0.11582440611021286,0.02613435273385032,0.15648093800932264,0.09280478088899423,0.7401822073900938,0.1670130117209121
Walker2d-v5,thigh_left_actuator_gain,tvc100,30,15,0.000388720831285363,8.239054445228523e-05,0.0002460480346561121,0.0007171594103937603,0.5420284885782001,0.11488456158868257,0.3430869498331174
Walker2d-v5,thigh_left_actuator_gain,tvc150,30,15,0.0008401464979696421,0.0012252815375245556,0.0012723843444052089,0.0033378123798994065,0.25170572888670334,0.36709119568952003,0.3812030754237766
Walker2d-v5,thigh_left_actuator_gain,tvc200,30,15,0.005040566891499741,0.011079224979590317,0.005946871792670464,0.022066663663760522,0.22842451257267885,0.5020797501792454,0.26949573724807563
Walker2d-v5,thigh_left_actuator_gain,tvc225,30,15,0.010167090942627133,0.020472205183221532,0.010557347763945096,0.04119664388979376,0.24679415560707782,0.49693866417825866,0.2562671802146636
Walker2d-v5,thigh_left_actuator_gain,tvc250,30,15,0.013350146449237314,0.045523803618792776,0.013219363875006144,0.07209331394303624,0.18517870408600984,0.6314566653817985,0.18336463053219168
Walker2d-v5,thigh_left_actuator_gain,tvc275,30,15,0.02276386875274882,0.05697228145281454,0.01476821589704842,0.09450436610261179,0.24087637102429815,0.6028534320938641,0.15627019688183777
Walker2d-v5,thigh_left_actuator_gain,tvc300,30,15,0.008050424902079854,0.06947341271678945,0.011884988348774607,0.0894088259676439,0.09004060633782639,0.7770308128409059,0.13292858082126766
Walker2d-v5,thigh_left_actuator_gain,tvc400,30,15,0.026012067561248527,0.07979834557777153,0.017424918471648076,0.12323533161066814,0.21107637900003617,0.647528144200357,0.1413954767996068
Walker2d-v5,thigh_left_actuator_gain,tvc500,30,15,0.03138125613014497,0.06527515479431485,0.021173539193432747,0.11782995011789256,0.26632665208418604,0.5539776154450122,0.17969573247080184
Walker2d-v5,thigh_left_actuator_gain,vanilla,30,15,0.025391117883351973,0.07725103235894785,0.0192993921388927,0.12194154238119254,0.208223689708456,0.6335087358290011,0.15826757446254275
Walker2d-v5,thigh_left_damping,tvc100,30,15,0.0006940509110924733,1.6713403465251581e-06,4.1748150515905526e-05,0.0007374704019549039,0.9411237512077323,0.002266315152573893,0.056609933639693945
Walker2d-v5,thigh_left_damping,tvc150,30,15,0.0033476047544104977,5.038660472298611e-06,0.00020014051529818495,0.003552783930180981,0.9422483382601791,0.0014182287950288996,0.05633343294479202
Walker2d-v5,thigh_left_damping,tvc200,30,15,0.019423722877288812,4.0605118354472105e-05,0.001372502320268634,0.020836830315911915,0.932182226509567,0.0019487185785385152,0.0658690549118947
Walker2d-v5,thigh_left_damping,tvc225,30,15,0.036429026657757775,6.376406937928568e-05,0.0014541310547997953,0.03794692178193686,0.9599995189886096,0.0016803489291096613,0.03832013208228071
Walker2d-v5,thigh_left_damping,tvc250,30,15,0.04003592088525641,5.378966575005593e-05,0.0016924251522822396,0.04178213570328871,0.9582066644359003,0.0012873843053892071,0.04050595125871048
Walker2d-v5,thigh_left_damping,tvc275,30,15,0.03745134301578221,1.999606466937219e-05,0.0008143126530284799,0.038285651733480065,0.9782083187846513,0.0005222861245401242,0.02126939509080837
Walker2d-v5,thigh_left_damping,tvc300,30,15,0.005908938753277885,4.021375714132585e-05,0.0008736717802189107,0.006822824290638122,0.8660546573631954,0.005894004510200388,0.12805133812660421
Walker2d-v5,thigh_left_damping,tvc400,30,15,0.02942472998967561,8.08925738907406e-06,0.0002797907080489484,0.02971260995511363,0.9903111855244989,0.00027224997741007515,0.009416564498091005
Walker2d-v5,thigh_left_damping,tvc500,30,15,0.04359272131480314,1.3910483211536448e-05,0.0005483413764698902,0.04415497317448457,0.9872663978877393,0.0003150377457272417,0.012418564366533354
Walker2d-v5,thigh_left_damping,vanilla,30,15,0.02805875769922497,9.883482261010167e-06,0.00038532302272565444,0.028453964204211635,0.9861106697769666,0.00034734992249506157,0.01354198030053825
Walker2d-v5,thigh_left_mass,tvc100,30,14,0.0006127039022631899,0.00011980424129441973,0.00016269594701258275,0.0008952040905701923,0.6844292924007235,0.1338289699035127,0.18174173769576388
Walker2d-v5,thigh_left_mass,tvc150,30,14,0.003239139682726196,0.001360632388187722,0.0010372491046086983,0.005637021175522616,0.5746190375851996,0.2413743617100349,0.18400660070476557
Walker2d-v5,thigh_left_mass,tvc200,30,14,0.017765923509689325,0.00955060631509185,0.0054031312021204135,0.03271966102690159,0.5429739475321111,0.29189197000664197,0.1651340824612469
Walker2d-v5,thigh_left_mass,tvc225,30,14,0.02606667793304276,0.012863530950044447,0.007235210354082738,0.04616541923716995,0.5646364392171545,0.27863996824028436,0.15672359254256116
Walker2d-v5,thigh_left_mass,tvc250,30,14,0.028555506178648198,0.008335866173047617,0.009967117241566993,0.04685848959326281,0.6093987754729899,0.1778944700395577,0.21270675448745235
Walker2d-v5,thigh_left_mass,tvc275,30,14,0.02606029390470176,0.007709821316944849,0.011629753316665471,0.04539986853831208,0.574016946386309,0.16982034453334768,0.2561627090803434
Walker2d-v5,thigh_left_mass,tvc300,30,14,0.007865618638017224,0.0029564875969865273,0.007576652317088552,0.018398758552092304,0.42750811777584563,0.16068951547007046,0.4118023667540839
Walker2d-v5,thigh_left_mass,tvc400,30,14,0.031177037705968764,0.0015100706486121985,0.00654409916860057,0.03923120752318153,0.7946999257554437,0.03849156689148314,0.1668085073530733
Walker2d-v5,thigh_left_mass,tvc500,30,14,0.04096415853007665,0.0019815878516839776,0.00980519451748435,0.05275094089924498,0.7765578742627313,0.03756497643272065,0.18587714930454807
Walker2d-v5,thigh_left_mass,vanilla,30,14,0.027494812190456977,0.0022008775511116294,0.007874230486790496,0.0375699202283591,0.7318304649926545,0.05858084174079053,0.20958869326655502
