env_id,axis,stress_factor,seed,best_model,best_return,vanilla_return,best_minus_vanilla,num_models_above_vanilla
Walker2d-v5,foot_left_damping,0.5,2,vanilla,3650.0988950367946,3650.0988950367946,0.0,0
Walker2d-v5,foot_left_damping,0.5,3,vanilla,4001.649393760445,4001.649393760445,0.0,0
Walker2d-v5,foot_left_damping,0.5,4,vanilla,3681.901860679696,3681.901860679696,0.0,0
Walker2d-v5,foot_left_damping,0.5,5,tvc275,3740.3102435315295,3264.4678602773915,475.842383254138,3
Walker2d-v5,foot_left_damping,0.5,6,vanilla,4266.120237436215,4266.120237436215,0.0,0
Walker2d-v5,foot_left_damping,0.5,7,tvc400,4534.112791026411,4028.8842553699615,505.2285356564498,1
Walker2d-v5,foot_left_damping,0.5,8,vanilla,4454.485240642917,4454.485240642917,0.0,0
Walker2d-v5,foot_left_damping,0.5,9,vanilla,4207.343302122777,4207.343302122777,0.0,0
Walker2d-v5,foot_left_damping,0.5,10,vanilla,4461.073271034316,4461.073271034316,0.0,0
Walker2d-v5,foot_left_damping,0.5,11,tvc500,4628.51148435307,4421.656987512969,206.8544968401011,1
Walker2d-v5,foot_left_damping,0.5,12,tvc400,4182.760534957387,3966.157991632813,216.60254332457407,1
Walker2d-v5,foot_left_damping,0.5,13,tvc500,4791.137899498187,4614.801581080168,176.3363184180189,1
Walker2d-v5,foot_left_damping,0.5,14,vanilla,4886.2937402624575,4886.2937402624575,0.0,0
Walker2d-v5,foot_left_damping,0.5,15,vanilla,4396.048728480999,4396.048728480999,0.0,0
Walker2d-v5,foot_left_damping,0.5,16,tvc400,4863.414499310028,3330.850085114398,1532.56441419563,5
Walker2d-v5,foot_left_damping,0.5,17,vanilla,4081.907866713312,4081.907866713312,0.0,0
Walker2d-v5,foot_left_damping,0.5,18,tvc500,4762.586653568415,3831.55015896588,931.0364946025352,3
Walker2d-v5,foot_left_damping,0.5,19,vanilla,3869.960577976279,3869.960577976279,0.0,0
Walker2d-v5,foot_left_damping,0.5,20,vanilla,4116.830453061923,4116.830453061923,0.0,0
Walker2d-v5,foot_left_damping,0.5,21,vanilla,4266.950905927003,4266.950905927003,0.0,0
Walker2d-v5,foot_left_damping,0.5,22,tvc275,4186.122727369834,4022.379069846799,163.74365752303493,1
Walker2d-v5,foot_left_damping,0.5,23,vanilla,4420.396475863547,4420.396475863547,0.0,0
Walker2d-v5,foot_left_damping,0.5,24,tvc300,3917.429497184191,876.62314407463,3040.806353109561,5
Walker2d-v5,foot_left_damping,0.5,25,tvc300,4113.219539533111,3863.293171746565,249.92636778654605,1
Walker2d-v5,foot_left_damping,0.5,26,vanilla,3766.618212122973,3766.618212122973,0.0,0
Walker2d-v5,foot_left_damping,0.5,27,tvc400,4521.834022317037,4166.878338902695,354.9556834143423,1
Walker2d-v5,foot_left_damping,0.5,28,tvc300,3864.1700778101936,3805.381051207552,58.78902660264157,2
Walker2d-v5,foot_left_damping,0.5,29,tvc500,4157.087115108948,4130.504618326222,26.582496782725684,1
Walker2d-v5,foot_left_damping,0.5,30,tvc500,4172.943631496122,3828.092838567845,344.8507929282773,4
