scenario_label,model_label,seed,gain_over_vanilla,vanilla_return,cap_return
mass_0p5,a3p05,5,-1380.9389914793992,2324.892805598577,943.9538141191778
mass_0p5,a3p05,6,-1568.3530240232772,1892.366159490304,324.0131354670269
mass_0p5,a3p05,7,271.64412196420017,1000.3398044853968,1271.983926449597
mass_0p5,a3p05,8,-532.8166388126999,1701.7589336398707,1168.9422948271708
mass_0p5,a3p05,9,184.28756197247645,272.3734162781061,456.66097825058256
mass_0p5,a3p05,10,1192.054628016094,326.10420247058096,1518.158830486675
mass_0p5,a3p05,11,-1040.591711449656,1776.1790896029418,735.5873781532858
mass_0p5,a3p05,12,-1905.4505226081535,2247.423029663178,341.97250705502466
mass_0p5,a3p05,13,86.76825815899014,441.561298745192,528.3295569041821
mass_0p5,a3p05,14,1346.754012131315,776.1984039272733,2122.9524160585884
mass_0p5,a3p05,15,-873.9193011711105,1360.377769199076,486.4584680279655
mass_0p5,a3p05,16,-999.3801704884776,1580.3498884108308,580.9697179223532
mass_0p5,a3p05,17,-1732.8742086321363,2518.114896834022,785.240688201886
mass_0p5,a3p05,18,250.99855267611542,179.4171354967727,430.4156881728881
mass_0p5,a3p05,19,-619.1036500884242,1494.5792357171144,875.4755856286903
mass_0p5,a3p05,20,452.4966468966814,371.735486711649,824.2321336083304
mass_0p5,a3p05,21,3.9529813439627333,999.9457983841148,1003.8987797280776
mass_0p5,a3p05,22,0.48678505868008415,368.9993055320372,369.4860905907173
mass_0p5,a3p05,23,408.3278289391175,237.69059628028305,646.0184252194006
mass_0p5,a3p05,24,1994.016239754916,286.86542167931907,2280.881661434235
mass_0p5,a3p05,25,488.47378308826546,551.958247405981,1040.4320304942464
mass_0p5,a3p05,26,3128.1437632036127,295.3505100877264,3423.494273291339
mass_0p5,a3p05,27,-902.0039291415258,1251.3409810137648,349.337051872239
mass_0p5,a3p05,28,-652.5984931623184,1429.6177197809257,777.0192266186073
mass_0p5,a3p05,29,44.277845458278534,1169.672500370512,1213.9503458287904
mass_0p5,a3p05,30,1317.2958515870068,438.9334038054034,1756.22925539241
mass_0p5,a3p10,1,3156.550884448284,296.97350611802364,3453.5243905663074
mass_0p5,a3p10,2,69.6183216230661,2132.903679503232,2202.522001126298
mass_0p5,a3p10,3,-445.906759254505,911.4420567612548,465.53529750674977
mass_0p5,a3p10,4,-537.3740454705242,820.047843499459,282.6737980289348
mass_0p5,a3p10,5,-1348.992999571217,2324.892805598577,975.89980602736
mass_0p5,a3p10,6,-1578.3261907336894,1892.366159490304,314.03996875661466
mass_0p5,a3p10,7,185.01366460545455,1000.3398044853968,1185.3534690908514
mass_0p5,a3p10,8,-1225.2595088346259,1701.7589336398707,476.4994248052448
mass_0p5,a3p10,9,662.1088730509583,272.3734162781061,934.4822893290644
mass_0p5,a3p10,10,1253.8677252450943,326.10420247058096,1579.9719277156753
mass_0p5,a3p10,11,20.232915121258657,1776.1790896029418,1796.4120047242004
mass_0p5,a3p10,12,-232.74530660016126,2247.423029663178,2014.6777230630169
mass_0p5,a3p10,13,919.4548353328867,441.561298745192,1361.0161340780787
mass_0p5,a3p10,14,357.94933014305013,776.1984039272733,1134.1477340703234
mass_0p5,a3p10,15,-133.55964081354614,1360.377769199076,1226.81812838553
mass_0p5,a3p10,16,-268.99335434052045,1580.3498884108308,1311.3565340703103
mass_0p5,a3p10,17,-1328.4894929193752,2518.114896834022,1189.625403914647
mass_0p5,a3p10,18,1100.9415546442553,179.4171354967727,1280.358690141028
mass_0p5,a3p10,19,-449.18393264857855,1494.5792357171144,1045.395303068536
