version,model_label,seed,axis,nominal_retention,reliability_auc,cvar20,catastrophe_prob_t0p50
Walker2d-v4,vanilla,5,actuator_gain,0.5545733705865586,0.5515221177146,0.1406860248584684,0.5333333333333333
Walker2d-v4,vanilla,6,actuator_gain,1.8057396854793946,0.7428416571691308,0.321302686969106,0.13333333333333333
Walker2d-v4,vanilla,7,actuator_gain,1.651609472681508,0.6587672443859557,0.21053498362013476,0.4666666666666667
Walker2d-v4,vanilla,8,actuator_gain,0.8140329993086609,0.5568670177294304,0.05095427230831023,0.4
Walker2d-v4,vanilla,9,actuator_gain,0.9516539742795086,0.4633457585289817,0.1523527775392016,0.6666666666666666
Walker2d-v4,vanilla,10,actuator_gain,0.8836521084255137,0.5664239447347887,0.10136272357347327,0.4666666666666667
Walker2d-v4,tvc275,11,actuator_gain,0.8876804994025653,0.5765851701533494,0.22526170421733904,0.5333333333333333
Walker2d-v4,tvc275,12,actuator_gain,3.766396889478247,0.717032023014036,0.25991747661050346,0.3333333333333333
Walker2d-v4,tvc275,13,actuator_gain,0.6952541929499946,0.4939235062310948,0.017350833971266594,0.4666666666666667
Walker2d-v4,tvc275,14,actuator_gain,0.6289307935707342,0.3635232788985127,0.023476630305461276,0.6666666666666666
Walker2d-v4,tvc275,15,actuator_gain,0.8787184332140191,0.594852540216124,0.2592285662590658,0.4
Walker2d-v4,tvc275,16,actuator_gain,0.880509149591393,0.6325729974671949,0.25938705149948954,0.4
Walker2d-v4,tvc275,17,actuator_gain,0.7315873671319705,0.5045658883279885,0.04856792792945743,0.4666666666666667
Walker2d-v4,tvc275,18,actuator_gain,1.2752339633199,0.5865701942538588,0.06855455122310954,0.5333333333333333
Walker2d-v4,tvc275,19,actuator_gain,0.6695944687819606,0.47694024814010855,0.25801200746745157,0.4
Walker2d-v4,tvc275,20,actuator_gain,1.994875469029798,0.7054075566922616,0.2641351358203559,0.4
Walker2d-v4,tvc275,21,actuator_gain,0.8192845228872427,0.5583943857435123,0.04978129646105048,0.5333333333333333
Walker2d-v4,tvc275,22,actuator_gain,0.933143851513203,0.59886388246605,0.17672684913638279,0.4666666666666667
Walker2d-v4,tvc275,23,actuator_gain,1.5523286320574918,0.5685197965509377,0.27868106118016966,0.4666666666666667
Walker2d-v4,tvc275,24,actuator_gain,0.6284248332501873,0.3930522809033126,0.08973035333366669,0.7333333333333333
Walker2d-v4,tvc275,25,actuator_gain,1.0052183877046943,0.5362007713159632,0.15761801716905757,0.4666666666666667
Walker2d-v4,tvc275,26,actuator_gain,0.5688824946527481,0.41381930527080646,0.2410132919694441,0.7333333333333333
Walker2d-v4,tvc275,27,actuator_gain,0.9252009977666854,0.571043286220327,0.16677514593651852,0.3333333333333333
Walker2d-v4,tvc275,28,actuator_gain,0.8801694081405564,0.5671678110269132,0.21396769587097608,0.4666666666666667
Walker2d-v4,tvc275,29,actuator_gain,0.6656667178265081,0.5581422959311373,0.2669103041714811,0.4
Walker2d-v4,tvc275,30,actuator_gain,1.7089993127213943,0.6184321516351455,0.24819089099204975,0.5333333333333333
Walker2d-v4,tvc275,1,actuator_gain,1.7123382527215352,0.5557468719186295,0.19311968689671635,0.5333333333333333
Walker2d-v4,tvc275,2,actuator_gain,3.9330446229879925,0.5713701406479764,0.006492008867836743,0.4666666666666667
Walker2d-v4,tvc275,3,actuator_gain,0.7872245848524808,0.5781029724751736,0.2646372264175605,0.3333333333333333
Walker2d-v4,tvc275,4,actuator_gain,3.2852395921413247,0.594286159207234,0.23864668371111772,0.5333333333333333
Walker2d-v4,tvc275,5,actuator_gain,0.9368558089997688,0.5131769337012916,0.055166295262133604,0.6
Walker2d-v4,tvc275,6,actuator_gain,1.8033719279142235,0.6390309371868574,0.2507143635977885,0.4666666666666667
Walker2d-v4,tvc275,7,actuator_gain,2.6400858949714983,0.6240181297327668,0.25655090948804,0.5333333333333333
Walker2d-v4,tvc275,8,actuator_gain,0.5028870535344447,0.6180406291634075,0.13759474751848003,0.26666666666666666
Walker2d-v4,tvc275,9,actuator_gain,0.597877811318663,0.4745217030540351,0.24406395196974398,0.4666666666666667
Walker2d-v4,tvc275,10,actuator_gain,0.5686702767763605,0.387351188243915,0.05136535092025037,0.7333333333333333
Walker2d-v4,tvc300,1,friction,1.5895001426423303,0.6917543935486061,0.25489230846551936,0.26666666666666666
Walker2d-v4,tvc300,2,friction,3.226467719749145,0.8682944143943871,0.4080668651241459,0.13333333333333333
Walker2d-v4,tvc300,3,friction,1.7152438290394796,0.7824380632023687,0.26666796627802186,0.26666666666666666
Walker2d-v4,tvc300,4,friction,1.018564540914206,0.7034120131028474,0.32256404538045585,0.26666666666666666
Walker2d-v4,tvc300,5,friction,0.7366764321657512,0.5077552255920337,0.24741554992118686,0.5333333333333333
Walker2d-v4,tvc300,6,friction,1.0607569469155487,0.7699286285150335,0.4050029166584594,0.13333333333333333
Walker2d-v4,tvc300,7,friction,1.1103117596323562,0.7805196340298589,0.2986494030832218,0.26666666666666666
Walker2d-v4,tvc300,8,friction,1.2630884727844565,0.7438113348673892,0.3032308401365138,0.2
Walker2d-v4,tvc300,9,friction,1.0295868849664422,0.7058110251108426,0.3100077620931107,0.26666666666666666
Walker2d-v4,tvc300,10,friction,0.5259516938384368,0.47079292862826455,0.32632197303284566,0.4
Walker2d-v4,tvc300,11,friction,0.762333632133675,0.6267615418273441,0.3466489902137433,0.26666666666666666
Walker2d-v4,tvc300,12,friction,3.907383268538707,0.8708322125427838,0.35416106271391884,0.13333333333333333
Walker2d-v4,tvc300,13,friction,0.9663044242438262,0.6427748299912065,0.271206429497774,0.4
