env_id,model_label,seed,axis,nominal_normalized_return,nominal_competent,nominal_failure,deployment_failure,reliability_auc
Walker2d-v5,klprho0p05,9,friction_mass,0.8148736921818629,True,0.0,0.5,0.42925551169362874
Walker2d-v5,klprho0p05,10,friction_mass,1.0350165431784648,True,0.0,0.6428571428571429,0.455391483842373
Walker2d-v5,klprho0p05,11,friction_mass,0.9638334181607657,True,0.0,0.6428571428571429,0.3901369728568741
Walker2d-v5,klprho0p05,12,friction_mass,1.0708146814300634,True,0.0,0.42857142857142855,0.5561674489222161
Walker2d-v5,klprho0p05,13,friction_mass,0.8442832188141045,True,0.0,0.8571428571428571,0.26786733049477146
Walker2d-v5,klprho0p05,14,friction_mass,0.8340491266984964,True,0.0,0.42857142857142855,0.4693579157440025
Walker2d-v5,klprho0p05,15,friction_mass,1.0105698447109497,True,0.0,0.5714285714285714,0.441778487182316
Walker2d-v5,klprho0p05,16,friction_mass,1.0547084945115481,True,0.0,0.5714285714285714,0.46248401496455566
Walker2d-v5,klprho0p05,17,friction_mass,1.128977328483074,True,0.0,0.5714285714285714,0.5145248485450626
Walker2d-v5,klprho0p05,18,friction_mass,0.9738205809518979,True,0.0,0.42857142857142855,0.5423786848652539
Walker2d-v5,klprho0p05,19,friction_mass,0.2588305949188926,False,1.0,1.0,0.1461358354636572
Walker2d-v5,klprho0p05,20,friction_mass,0.39395562168454196,False,1.0,1.0,0.21178488769975193
Walker2d-v5,klprho0p05,21,friction_mass,0.7857515787651893,True,0.0,0.6428571428571429,0.32949091791255913
Walker2d-v5,klprho0p05,22,friction_mass,1.1650575207222402,True,0.0,0.42857142857142855,0.5968011113645544
Walker2d-v5,klprho0p05,23,friction_mass,1.1391407326959404,True,0.0,0.35714285714285715,0.6062699996523342
Walker2d-v5,klprho0p05,24,friction_mass,0.8552406695208039,True,0.0,0.6428571428571429,0.38856161505849596
Walker2d-v5,klprho0p05,25,friction_mass,1.3943192918545841,True,0.0,0.2857142857142857,0.6906853339575136
Walker2d-v5,klprho0p05,26,friction_mass,1.0770979918953472,True,0.0,0.5714285714285714,0.4778562778109499
Walker2d-v5,klprho0p05,27,friction_mass,1.016896217028352,True,0.0,0.35714285714285715,0.6080139998523496
Walker2d-v5,klprho0p05,28,friction_mass,0.8598665839096483,True,0.0,0.6428571428571429,0.4045935210181902
Walker2d-v5,klprho0p05,29,friction_mass,0.8039259958038848,True,0.0,0.6428571428571429,0.3330487465991331
Walker2d-v5,klprho0p05,30,friction_mass,0.9567784372817719,True,0.0,0.5714285714285714,0.4652663224727268
Walker2d-v5,klprho0p05,31,friction_mass,1.0895609078921427,True,0.0,0.42857142857142855,0.6288181640159564
Walker2d-v5,klprho0p05,32,friction_mass,1.2090131193643627,True,0.0,0.42857142857142855,0.5793042676469434
Walker2d-v5,klprho0p05,33,friction_mass,1.039551259279668,True,0.0,0.5714285714285714,0.4447197986928267
Walker2d-v5,klprho0p05,34,friction_mass,0.9485910911355502,True,0.0,0.5,0.46498169490250624
Walker2d-v5,klprho0p05,35,friction_mass,1.091769854573712,True,0.0,0.5714285714285714,0.446012027106069
Walker2d-v5,klprho0,6,actuator_gain,1.0869705407092662,True,0.0,0.5333333333333333,0.460572898704773
Walker2d-v5,klprho0,7,actuator_gain,1.0960000653769129,True,0.0,0.5333333333333333,0.4918608958903602
Walker2d-v5,klprho0,8,actuator_gain,1.140843014726937,True,0.0,0.5333333333333333,0.5077995772788093
Walker2d-v5,klprho0,9,actuator_gain,0.9775779147911223,True,0.0,0.5333333333333333,0.42596495747454166
Walker2d-v5,klprho0,10,actuator_gain,0.5717328471736647,True,0.0,0.7333333333333333,0.26625882240423554
Walker2d-v5,klprho0,11,actuator_gain,0.996379903049198,True,0.0,0.5333333333333333,0.4972653763056604
Walker2d-v5,klprho0,12,actuator_gain,1.3780902641053674,True,0.0,0.4,0.6073519796577441
Walker2d-v5,klprho0,13,actuator_gain,1.0017543870144343,True,0.0,0.5333333333333333,0.45068987178180714
Walker2d-v5,klprho0,14,actuator_gain,1.143608724054217,True,0.0,0.6666666666666666,0.3880684485145302
